"Taxon","UTM10x10","UTM1x1","Ref"
"Stoibrax dichotomum","30SWJ75","---","García Cardo et al., 2020"
"Stoibrax dichotomum","30SWJ27","---","García Cardo et al., 2020"
"Stoibrax dichotomum","30SWJ38","---","García Cardo et al., 2020"
"Stoibrax dichotomum","30TXK14","---","García Cardo et al., 2020"
"Teucrium angustissimum","30SXK42","---","García Cardo et al., 2020"
"Teucrium angustissimum","30SXK52","---","García Cardo et al., 2020"
"Teucrium angustissimum","30SXK50","---","García Cardo et al., 2020"
"Teucrium angustissimum","30SXK51","---","García Cardo et al., 2020"
"Thymelaea argentata","30SWJ66","---","García Cardo et al., 2020"
"Thymelaea argentata","30SWJ17","---","García Cardo et al., 2020"
"Thymelaea tartonraira valentina","30SWJ76","---","García Cardo et al., 2020"
"Trinia castroviejoi","30TXK14","---","García Cardo et al., 2020"
"Trisetaria ovata","30TWK79","---","García Cardo et al., 2020"
"Valerianella martinii","30TWK96","---","García Cardo et al., 2020"
"Veronica tenuifolia javalambrensis","30TWK88","---","García Cardo et al., 2020"
"Veronica tenuifolia javalambrensis","30TWK89","---","García Cardo et al., 2020"
"Veronica tenuifolia javalambrensis","30TWK97","---","García Cardo et al., 2020"
"Veronica tenuifolia javalambrensis","30TWK98","---","García Cardo et al., 2020"
"Veronica tenuifolia javalambrensis","30TWK99","---","García Cardo et al., 2020"
"Veronica tenuifolia tenuifolia","30SXK50","---","García Cardo et al., 2020"
"Veronica tenuifolia tenuifolia","30SXK51","---","García Cardo et al., 2020"
"Vicia orobus","30TXK04","---","García Cardo et al., 2020"
"Vicia orobus","30TXK05","---","García Cardo et al., 2020"
"Aethionema monospermum","30SWK70","---","García Cardo et al., 2020"
"Aethionema monospermum","30TWK97","---","García Cardo et al., 2020"
"Aethionema thomasianum","30TXK33","---","García Cardo et al., 2020"
"Aethionema thomasianum","30TWK75","---","García Cardo et al., 2020"
"Aethionema thomasianum","30TWK86","---","García Cardo et al., 2020"
"Ajuga iva","30SWK51","---","García Cardo et al., 2020"
"Allium schoenoprasum","30TWK96","---","García Cardo et al., 2020"
"Allium schoenoprasum","30TWK86","---","García Cardo et al., 2020"
"Allium moschatum","30SWK42","---","García Cardo et al., 2020"
"Allium moschatum","30SWJ66","---","García Cardo et al., 2020"
"Allium moschatum","30SXJ27","---","García Cardo et al., 2020"
"Allium moschatum","30SWJ89","---","García Cardo et al., 2020"
"Allium moschatum","30SXK00","---","García Cardo et al., 2020"
"Apera interrupta","30TXK15","---","García Cardo et al., 2020"
"Apera interrupta","30TXK14","---","García Cardo et al., 2020"
"Apera interrupta","30TWK79","---","García Cardo et al., 2020"
"Apera interrupta","30TWK94","---","García Cardo et al., 2020"
"Apera interrupta","30TVK94","---","García Cardo et al., 2020"
"Alyssum linifolium","30SXJ27","---","García Cardo et al., 2020"
"Alyssum linifolium","30SXJ29","---","García Cardo et al., 2020"
"Alyssum linifolium","30SXJ19","---","García Cardo et al., 2020"
"Asplenium petrarchae petrarchae","30SXK52","---","García Cardo et al., 2020"
"Asplenium petrarchae petrarchae","30SXJ27","---","García Cardo et al., 2020"
"Asplenium petrarchae petrarchae","30SXK50","---","García Cardo et al., 2020"
"Asplenium petrarchae petrarchae","30SXK51","---","García Cardo et al., 2020"
"Astragalus clusianus","30SWJ64","---","García Cardo et al., 2020"
"Astragalus clusianus","30SWJ36","---","García Cardo et al., 2020"
"Atriplex halimus","30SXK52","---","García Cardo et al., 2020"
"Atriplex halimus","30SWJ06","---","García Cardo et al., 2020"
"Atriplex halimus","30TWK04","---","García Cardo et al., 2020"
"Atriplex halimus","30TVK93","---","García Cardo et al., 2020"
"Briza maxima","30SXK12","---","García Cardo et al., 2020"
"Briza maxima","30SWK10","---","García Cardo et al., 2020"
"Bidens tripartita","30SXK02","---","García Cardo et al., 2020"
"Bidens tripartita","30SWJ78","---","García Cardo et al., 2020"
"Bidens tripartita","30SXK01","---","García Cardo et al., 2020"
"Bidens tripartita","30TWK85","---","García Cardo et al., 2020"
"Callitriche stagnalis","30TWK74","---","García Cardo et al., 2020"
"Blackstonia imperfoliata","30SWK72","---","García Cardo et al., 2020"
"Blackstonia imperfoliata","30SWK92","---","García Cardo et al., 2020"
"Blackstonia imperfoliata","30SXK50","---","García Cardo et al., 2020"
"Cardamine flexuosa","30TWK88","---","García Cardo et al., 2020"
"Carex paniculata paniculata","30TXK15","---","García Cardo et al., 2020"
"Carex paniculata paniculata","30TXK14","---","García Cardo et al., 2020"
"Carex paniculata paniculata","30TWK74","---","García Cardo et al., 2020"
"Carex paniculata paniculata","30TWK85","---","García Cardo et al., 2020"
"Carex demissa","30TWK98","---","García Cardo et al., 2020"
"Carex demissa","30TWK88","---","García Cardo et al., 2020"
"Carex pendula","30SXK40","---","García Cardo et al., 2020"
"Carex pendula","30SXJ19","---","García Cardo et al., 2020"
"Carex pendula","30SXK50","---","García Cardo et al., 2020"
"Ceratophyllum demersum","30SXK32","---","García Cardo et al., 2020"
"Ceratophyllum demersum","30TWK05","---","García Cardo et al., 2020"
"Ceratophyllum demersum","30TVK95","---","García Cardo et al., 2020"
"Cistus crispus","30TWK75","---","García Cardo et al., 2020"
"Cistus crispus","30TWK74","---","García Cardo et al., 2020"
"Cochlearia glastifolia","30TWK78","---","García Cardo et al., 2020"
"Cochlearia glastifolia","30TWK85","---","García Cardo et al., 2020"
"Cochlearia glastifolia","30TWK69","---","García Cardo et al., 2020"
"Cochlearia glastifolia","30TWK68","---","García Cardo et al., 2020"
"Coronilla juncea","30SXJ26","---","García Cardo et al., 2020"
"Coronilla juncea","30SWJ66","---","García Cardo et al., 2020"
"Coronilla juncea","30SXJ27","---","García Cardo et al., 2020"
"Cressa cretica","30SWJ16","---","García Cardo et al., 2020"
"Convolvulus althaeoides","30SXJ26","---","García Cardo et al., 2020"
"Convolvulus althaeoides","30SXJ27","---","García Cardo et al., 2020"
"Digitalis purpurea purpurea","30TXK04","---","García Cardo et al., 2020"
"Digitalis purpurea purpurea","30TXK05","---","García Cardo et al., 2020"
"Digitalis purpurea purpurea","30TWK95","---","García Cardo et al., 2020"
"Digitalis purpurea purpurea","30TWK89","---","García Cardo et al., 2020"
"Digitalis purpurea purpurea","30TWK88","---","García Cardo et al., 2020"
"Echinops sphaerocephalus sphaerocephalus","30SWK72","---","García Cardo et al., 2020"
"Echinops sphaerocephalus sphaerocephalus","30TWK53","---","García Cardo et al., 2020"
"Epilobium lanceolatum","30SXK40","---","García Cardo et al., 2020"
"Epilobium lanceolatum","30TWK88","---","García Cardo et al., 2020"
"Echium boissieri","30TWK38","---","García Cardo et al., 2020"
"Echium boissieri","30TWK15","---","García Cardo et al., 2020"
"Frankenia laevis","30SWJ16","---","García Cardo et al., 2020"
"Frankenia laevis","30SWK21","---","García Cardo et al., 2020"
"Fumana scoparia","30SXJ27","---","García Cardo et al., 2020"
"Gagea dubia","30TXK04","---","García Cardo et al., 2020"
"Gagea dubia","30TXK15","---","García Cardo et al., 2020"
"Gagea dubia","30TXK16","---","García Cardo et al., 2020"
"Gagea dubia","30TXK06","---","García Cardo et al., 2020"
"Gagea dubia","30TWK98","---","García Cardo et al., 2020"
"Gagea pratensis","30SXK40","---","García Cardo et al., 2020"
"Gagea pratensis","30TXK16","---","García Cardo et al., 2020"
"Gagea pratensis","30TWK98","---","García Cardo et al., 2020"
"Gagea pratensis","30TWK97","---","García Cardo et al., 2020"
"Gagea bohemica","30TWK96","---","García Cardo et al., 2020"
"Gagea reverchonii","30TXK16","---","García Cardo et al., 2020"
"Gagea reverchonii","30TXK06","---","García Cardo et al., 2020"
"Gagea reverchonii","30TWK98","---","García Cardo et al., 2020"
"Gagea reverchonii","30TWK96","---","García Cardo et al., 2020"
"Gagea reverchonii","30TWK88","---","García Cardo et al., 2020"
"Gladiolus italicus","30SWJ35","---","García Cardo et al., 2020"
"Gladiolus italicus","30SXJ26","---","García Cardo et al., 2020"
"Gladiolus italicus","30SXK40","---","García Cardo et al., 2020"
"Gagea villosa","30TXK05","---","García Cardo et al., 2020"
"Gagea villosa","30TWK98","---","García Cardo et al., 2020"
"Gagea villosa","30TWK96","---","García Cardo et al., 2020"
"Gastridium ventricosum","30SWJ89","---","García Cardo et al., 2020"
"Gastridium ventricosum","30TWK85","---","García Cardo et al., 2020"
"Gastridium ventricosum","30TWK84","---","García Cardo et al., 2020"
"Iberis amara","30SXK41","---","García Cardo et al., 2020"
"Iberis amara","30SWK41","---","García Cardo et al., 2020"
"Iberis saxatilis cinerea","30SXJ26","---","García Cardo et al., 2020"
"Iberis saxatilis cinerea","30SXJ27","---","García Cardo et al., 2020"
"Iberis saxatilis cinerea","30SXJ28","---","García Cardo et al., 2020"
"Hyparrhenia sinaica","30SXK42","---","García Cardo et al., 2020"
"Hyparrhenia sinaica","30SXJ27","---","García Cardo et al., 2020"
"Hyparrhenia sinaica","30SXK40","---","García Cardo et al., 2020"
"Iberis saxatilis saxatilis","30SXJ18","---","García Cardo et al., 2020"
"Iberis saxatilis saxatilis","30SWJ89","---","García Cardo et al., 2020"
"Iberis saxatilis saxatilis","30TWK76","---","García Cardo et al., 2020"
"Iberis saxatilis saxatilis","30TWK65","---","García Cardo et al., 2020"
"Juncus acutus acutus","30SXJ27","---","García Cardo et al., 2020"
"Juncus acutus acutus","30SXJ29","---","García Cardo et al., 2020"
"Juncus acutus acutus","30SXJ19","---","García Cardo et al., 2020"
"Juncus bulbosus","30TXK04","---","García Cardo et al., 2020"
"Juncus bulbosus","30TXK05","---","García Cardo et al., 2020"
"Juncus bulbosus","30TWK98","---","García Cardo et al., 2020"
"Juncus bulbosus","30TWK88","---","García Cardo et al., 2020"
"Juncus compressus","30TWK97","---","García Cardo et al., 2020"
"Juncus rechingeri","30SXK12","---","García Cardo et al., 2020"
"Juncus rechingeri","30SWK42","---","García Cardo et al., 2020"
"Juncus subulatus","30SWJ16","---","García Cardo et al., 2020"
"Lathyrus inconspicuus","30SXK02","---","García Cardo et al., 2020"
"Lathyrus inconspicuus","30SWJ45","---","García Cardo et al., 2020"
"Lathyrus inconspicuus","30SXJ08","---","García Cardo et al., 2020"
"Lathyrus inconspicuus","30SXK40","---","García Cardo et al., 2020"
"Knautia nevadensis","30TXK04","---","García Cardo et al., 2020"
"Knautia nevadensis","30TXK05","---","García Cardo et al., 2020"
"Knautia nevadensis","30TWK95","---","García Cardo et al., 2020"
"Lavatera arborea","30SXK02","---","García Cardo et al., 2020"
"Lavatera arborea","30SWJ45","---","García Cardo et al., 2020"
"Lavatera arborea","30SXJ08","---","García Cardo et al., 2020"
"Lavatera arborea","30SXK40","---","García Cardo et al., 2020"
"Lamarckia aurea","30SXK12","---","García Cardo et al., 2020"
"Lamarckia aurea","30TWK83","---","García Cardo et al., 2020"
"Mantisalca spinulosa","30SWK02","---","García Cardo et al., 2020"
"Mantisalca spinulosa","30SWJ59","---","García Cardo et al., 2020"
"Mantisalca spinulosa","30SWK21","---","García Cardo et al., 2020"
"Lepidium latifolium","30TWK15","---","García Cardo et al., 2020"
"Lepidium latifolium","30TWK25","---","García Cardo et al., 2020"
"Medicago secundiflora","30TWK78","---","García Cardo et al., 2020"
"Linaria caesia","30SWK20","---","García Cardo et al., 2020"
"Linaria caesia","30SWK10","---","García Cardo et al., 2020"
"Milium effusum","30TWK88","---","García Cardo et al., 2020"
"Misopates orontium","30SXK12","---","García Cardo et al., 2020"
"Misopates orontium","30SXJ27","---","García Cardo et al., 2020"
"Misopates orontium","30SWJ78","---","García Cardo et al., 2020"
"Misopates orontium","30SXK40","---","García Cardo et al., 2020"
"Moricandia moricandioides moricandioides","30TXK14","---","García Cardo et al., 2020"
"Moricandia moricandioides moricandioides","30TWK34","---","García Cardo et al., 2020"
"Moricandia moricandioides moricandioides","30TWK35","---","García Cardo et al., 2020"
"Moricandia moricandioides moricandioides","30TWK25","---","García Cardo et al., 2020"
"Moricandia moricandioides moricandioides","30TWK24","---","García Cardo et al., 2020"
"Moricandia moricandioides moricandioides","30TWK14","---","García Cardo et al., 2020"
"Opopanax chironium","30SWK31","---","García Cardo et al., 2020"
"Orchis italica","30SWJ17","---","García Cardo et al., 2020"
"Orchis italica","30SWJ77","---","García Cardo et al., 2020"
"Phagnalon saxatile","30SXJ27","---","García Cardo et al., 2020"
"Pisum sativum elatius","30SXK02","---","García Cardo et al., 2020"
"Pisum sativum elatius","30SXK12","---","García Cardo et al., 2020"
"Pisum sativum elatius","30SXK40","---","García Cardo et al., 2020"
"Pisum sativum elatius","30TWK85","---","García Cardo et al., 2020"
"Plantago loeflingii","30SWK72","---","García Cardo et al., 2020"
"Plantago loeflingii","30SXJ05","---","García Cardo et al., 2020"
"Plantago loeflingii","30TWK74","---","García Cardo et al., 2020"
"Polygonum salicifolium","30SXJ19","---","García Cardo et al., 2020"
"Plantago bellardii","30SWJ55","---","García Cardo et al., 2020"
"Plantago bellardii","30TWK75","---","García Cardo et al., 2020"
"Plantago bellardii","30TWK74","---","García Cardo et al., 2020"
"Potamogeton berchtoldii","30TWK83","---","García Cardo et al., 2020"
"Potamogeton berchtoldii","30TWK84","---","García Cardo et al., 2020"
"Potamogeton berchtoldii","30TWK94","---","García Cardo et al., 2020"
"Potamogeton lucens","30SWK92","---","García Cardo et al., 2020"
"Potamogeton lucens","30SXK50","---","García Cardo et al., 2020"
"Potamogeton lucens","30TWK77","---","García Cardo et al., 2020"
"Potamogeton lucens","30TWK87","---","García Cardo et al., 2020"
"Ranunculus ficaria ficaria","30TXK04","---","García Cardo et al., 2020"
"Ranunculus ficaria ficaria","30TXK05","---","García Cardo et al., 2020"
"Ranunculus ficaria ficaria","30TWK97","---","García Cardo et al., 2020"
"Ranunculus ficaria ficaria","30TWK88","---","García Cardo et al., 2020"
"Potamogeton trichoides","30TWK98","---","García Cardo et al., 2020"
"Potamogeton trichoides","30TWK94","---","García Cardo et al., 2020"
"Prangos trifida","30SWK22","---","García Cardo et al., 2020"
"Prangos trifida","30SWK30","---","García Cardo et al., 2020"
"Prangos trifida","30TWK79","---","García Cardo et al., 2020"
"Prangos trifida","30TWK88","---","García Cardo et al., 2020"
"Prangos trifida","30TVK94","---","García Cardo et al., 2020"
"Ranunculus muricatus","30TWK73","---","García Cardo et al., 2020"
"Ranunculus muricatus","30TWK76","---","García Cardo et al., 2020"
"Ranunculus muricatus","30TWK74","---","García Cardo et al., 2020"
"Ranunculus ophioglossifolius","30SWJ99","---","García Cardo et al., 2020"
"Ranunculus ophioglossifolius","30SWK80","---","García Cardo et al., 2020"
"Serapias lingua","30TWK75","---","García Cardo et al., 2020"
"Sideritis romana","30SXJ29","---","García Cardo et al., 2020"
"Saponaria glutinosa","30TXK15","---","García Cardo et al., 2020"
"Saponaria glutinosa","30TXK05","---","García Cardo et al., 2020"
"Saponaria glutinosa","30TXK14","---","García Cardo et al., 2020"
"Saponaria glutinosa","30TWK85","---","García Cardo et al., 2020"
"Silybum eburneum","30TWK04","---","García Cardo et al., 2020"
"Silybum eburneum","30TVK94","---","García Cardo et al., 2020"
"Smyrnium olusatrum","30SWK10","---","García Cardo et al., 2020"
"Smyrnium olusatrum","30TWK73","---","García Cardo et al., 2020"
"Spiranthes spiralis","30TWK75","---","García Cardo et al., 2020"
"Sisymbrium assoanum","30TWK36","---","García Cardo et al., 2020"
"Sisymbrium assoanum","30TWK35","---","García Cardo et al., 2020"
"Sternbergia colchiciflora","30SWK12","---","García Cardo et al., 2020"
"Sternbergia colchiciflora","30SWJ37","---","García Cardo et al., 2020"
"Sternbergia colchiciflora","30SWK10","---","García Cardo et al., 2020"
"Suaeda spicata","30TWK04","---","García Cardo et al., 2020"
"Tolpis barbata","30SWK01","---","García Cardo et al., 2020"
"Tolpis barbata","30TWK75","---","García Cardo et al., 2020"
"Tolpis barbata","30TWK74","---","García Cardo et al., 2020"
"Symphytum tuberosum tuberosum","30TWK87","---","García Cardo et al., 2020"
"Symphytum tuberosum tuberosum","30TWK86","---","García Cardo et al., 2020"
"Symphytum tuberosum tuberosum","30TWK48","---","García Cardo et al., 2020"
