Taxon,UTM10x10,UTM1x1,References
Aconitum lycoctonum neapolitanum,30TXM01,30TXM0218,"Pino Pérez, R., Pino Pérez, J. J. , Silvia Pando, F. J. , & Camaño Portela, J. L.(2021). Asientos Corológicos FBIGA, 2019-2020. Boletín BIGA, (19), 5-77.. https://biga.org/Boletin_BIGA/Boletin_BIGA19/Pino_Asientos_Corologicos_FBIGA_2019-2020_BB19_p5-77.pdf"
Aconitum lycoctonum neopolitanum,30TVN83,30TVN8739,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Aconitum lycoctonum neopolitanum,30TVN93,30TVN9638,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Aconitum lycoctonum neopolitanum,30TVN94,30TVN9343,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Aconitum napellus,30TWN76,30TWN7961,"Lizaur, X., Salaverria, M. R., & Loidi, J. (1983). Contribución al conocimiento de la flora vascular guipuzcoana. Munibe, 35(1-2), 35-44.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1983035044.pdf"
Aconitum napellus,30TVN93,30TVN9638,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Aconitum napellus,30TVN94,30TVN9444,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Aconitum napellus  vulgare,30TWN16,30TWN1469,"de Ana, J. M. P. (2014). Nuevas citas de flora amenazada y rara en el País Vasco. Munibe Ciencias Naturales. Natur zientziak, (62), 103-117.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2014103117CN.pdf"
Actinidia deliciosa,30TXN08,30TXN0789,"López, M. L. (2022). Aportaciones al Catálogo Florístico de Navarra, II. Munibe Ciencias Naturales. Natur zientziak, (70), 93-113.. https://www.aranzadi.eus/fileadmin/docs/Munibe/mcn20227003.pdf"
Adenocarpus complicatus lainzii,30TWN98,NA,"Aizpuru, I., Aseginolaza, C., Catalán, P., Uribe-Echebarría, P. M., & Urrutia, P. (1990). Algunas plantas navarras de interés corológico (I). Est. Mus. Cienc. Nat. Álava, 5, 83-90.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1989-1990117122CN.pdf"
