"Resultados de pesquisa Flora-On";"3503 taxa"
"Data de consulta:";"18/02/2025"
"Território:";"Portugal Continental"
"Citação:";". 2025. Todas as espécies existentes em Portugal Continental - elenco florístico. Flora-On: Flora de Portugal interactiva. Sociedade Portuguesa de Botânica.";"Recurso em http://www.flora-on.pt/#1todas.";"Acedido em 18/02/2025"
"Por favor cite o Flora-On sempre que usar os dados"
"Link para esta pesquisa:";"https://flora-on.pt/#1todas"

"Pesquisa realizada:";"Todas as espécies existentes em Portugal Continental"
"Colaboradores que forneceram dados:";""

"Taxa correspondentes à pesquisa"
"Família";"Taxon";"Grau de endemismo";"Naturalidade";"Anexos DL 49/2005";"Categoria IUCN de risco de extinção";"Tipo biológico";"Nº de quadrículas";"Observadores na área"
"Resedaceae";"Sesamoides purpurascens";"Autóctone";"";"";"";"Caméfito";265;""
"Resedaceae";"Sesamoides spathulifolia";"Autóctone";"";"";"";"Caméfito";21;""
"Resedaceae";"Sesamoides suffruticosa var. latifolia";"Autóctone";"";"";"";"Caméfito";0;""
"Resedaceae";"Sesamoides suffruticosa var. suffruticosa";"Autóctone";"";"";"";"Caméfito";3;""
"Resedaceae";"Sesamoides suffruticosa";"";"";"";"";"Caméfito";106;""
"Rhamnaceae";"Frangula alnus";"Autóctone";"";"";"";"Fanerófito";339;""
"Rhamnaceae";"Rhamnus alaternus";"Autóctone";"";"";"";"Fanerófito";338;""
"Rhamnaceae";"Rhamnus catharticus";"Autóctone";"";"";"LC";"Fanerófito";7;""
"Rhamnaceae";"Rhamnus lycioides subsp. oleoides";"Autóctone";"";"";"";"Fanerófito";177;""
"Rosaceae";"Agrimonia eupatoria subsp. eupatoria";"Autóctone";"";"";"";"Geófito";26;""
"Rosaceae";"Agrimonia eupatoria subsp. grandis";"Autóctone";"";"";"";"Geófito";5;""
"Rosaceae";"Agrimonia eupatoria";"";"";"";"";"Geófito";175;""
"Rosaceae";"Agrimonia procera";"Autóctone";"";"";"";"Geófito";14;""
"Rosaceae";"Alchemilla transiens";"Autóctone";"";"";"CR";"Caméfito";1;""
"Rosaceae";"Amelanchier ovalis subsp. ovalis";"Autóctone";"";"";"";"Fanerófito";15;""
"Rosaceae";"Aphanes arvensis";"Autóctone";"";"";"";"Terófito";5;""
"Rosaceae";"Aphanes australis";"Autóctone";"";"";"";"Terófito";138;""
"Rosaceae";"Aphanes cornucopioides";"Autóctone";"";"";"";"Terófito";33;""
"Rosaceae";"Aphanes lusitanica";"Endémica";"Endémica de Portugal continental";"";"";"Terófito";7;""
"Rosaceae";"Aphanes microcarpa";"Autóctone";"";"";"";"Terófito";5;""
"Rosaceae";"Crataegus monogyna";"Autóctone";"";"";"";"Fanerófito";568;""
"Rosaceae";"Duchesnea indica";"Introduzida";"Exótica";"";"";"Hemicriptófito";9;""
"Rosaceae";"Filipendula ulmaria";"Autóctone";"";"";"";"Geófito";23;""
"Rosaceae";"Filipendula vulgaris";"Autóctone";"";"";"";"Geófito";36;""
"Rosaceae";"Fragaria vesca subsp. vesca";"Autóctone";"";"";"";"Hemicriptófito";127;""
"Rosaceae";"Geum hispidum";"Autóctone";"";"";"";"Caméfito,Hemicriptófito";7;""
"Rosaceae";"Geum sylvaticum";"Autóctone";"";"";"";"Caméfito,Hemicriptófito";104;""
"Rosaceae";"Geum urbanum";"Autóctone";"";"";"";"Caméfito,Hemicriptófito";77;""
"Rosaceae";"Malus sylvestris";"Autóctone";"";"";"";"Fanerófito";13;""
"Rosaceae";"Potentilla anglica";"Autóctone";"";"";"";"Hemicriptófito";0;""
"Rosaceae";"Potentilla anserina subsp. anserina";"Autóctone";"";"";"";"Hemicriptófito";0;""
"Rosaceae";"Potentilla asturica";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";0;""
"Rosaceae";"Potentilla erecta";"Autóctone";"";"";"";"Hemicriptófito";216;""
"Rosaceae";"Potentilla montana";"Autóctone";"";"";"EN";"Hemicriptófito";9;""
"Rosaceae";"Potentilla neumanniana";"Autóctone";"";"";"NT";"Hemicriptófito";2;""
"Rosaceae";"Potentilla reptans";"Autóctone";"";"";"";"Hemicriptófito";125;""
"Rosaceae";"Potentilla rupestris";"Autóctone";"";"";"";"Hemicriptófito";7;""
"Rosaceae";"Potentilla sterilis";"Autóctone";"";"";"";"Hemicriptófito";37;""
"Rosaceae";"Prunus avium";"Autóctone";"";"";"";"Fanerófito";121;""
"Rosaceae";"Prunus dulcis";"Introduzida";"Exótica";"";"";"Fanerófito";61;""
"Rosaceae";"Prunus insititia";"Autóctone";"";"";"";"Fanerófito";38;""
"Rosaceae";"Prunus lusitanica subsp. lusitanica";"Autóctone";"";"";"NT";"Fanerófito";30;""
"Rosaceae";"Prunus mahaleb";"Autóctone";"";"";"";"Fanerófito";18;""
"Rosaceae";"Prunus padus subsp. padus";"Autóctone";"";"";"";"Fanerófito";1;""
"Rosaceae";"Prunus spinosa";"Autóctone";"";"";"";"Fanerófito";119;""
"Rosaceae";"Pyrus bourgaeana";"Autóctone";"";"";"";"Fanerófito";194;""
"Rosaceae";"Pyrus cordata";"Autóctone";"";"";"";"Fanerófito";120;""
"Rosaceae";"Rosa agrestis";"Autóctone";"";"";"";"Fanerófito";6;""
"Rosaceae";"Rosa andegavensis";"Autóctone";"";"";"";"Fanerófito";4;""
"Rosaceae";"Rosa arvensis";"Autóctone";"";"";"";"";2;""
"Rosaceae";"Rosa blondaeana";"Autóctone";"";"";"";"Fanerófito";7;""
"Rosaceae";"Rosa canina";"Autóctone";"";"";"";"Fanerófito";131;""
"Rosaceae";"Rosa corymbifera";"Autóctone";"";"";"";"Fanerófito";36;""
"Rosaceae";"Rosa deseglisei";"Autóctone";"";"";"";"Fanerófito";3;""
"Rosaceae";"Rosa micrantha";"Autóctone";"";"";"";"Fanerófito";64;""
"Rosaceae";"Rosa pouzinii";"Autóctone";"";"";"";"Fanerófito";63;""
"Rosaceae";"Rosa rubiginosa";"Autóctone";"";"";"CR";"Fanerófito";1;""
"Rosaceae";"Rosa sempervirens";"Autóctone";"";"";"";"Fanerófito";89;""
"Rosaceae";"Rosa squarrosa";"Autóctone";"";"";"";"Fanerófito";42;""
"Rosaceae";"Rosa stylosa";"Autóctone";"";"";"";"Fanerófito";1;""
"Rosaceae";"Rosa tomentosa";"Autóctone";"";"";"";"Fanerófito";1;""
"Rosaceae";"Rosa villosa";"Autóctone";"";"";"";"Caméfito,Fanerófito";1;""
"Rosaceae";"Rosa vosagiaca";"Autóctone";"";"";"";"Fanerófito";10;""
"Rosaceae";"Rubus brigantinus";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";11;""
"Rosaceae";"Rubus caesius";"Autóctone";"";"";"";"Fanerófito,Caméfito";14;""
"Rosaceae";"Rubus canescens";"Autóctone";"";"";"";"Fanerófito,Caméfito";1;""
"Rosaceae";"Rubus castellarnaui";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";4;""
"Rosaceae";"Rubus galloecicus";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";13;""
"Rosaceae";"Rubus genevieri";"Autóctone";"";"Anexo V";"VU";"Caméfito";11;""
"Rosaceae";"Rubus henriquesii";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";31;""
"Rosaceae";"Rubus lainzii";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";20;""
"Rosaceae";"Rubus peratticus";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";10;""
"Rosaceae";"Rubus praecox";"Autóctone";"";"";"";"Caméfito";7;""
"Rosaceae";"Rubus radula";"Autóctone";"";"";"";"Caméfito";8;""
"Rosaceae";"Rubus sampaioanus";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";10;""
"Rosaceae";"Rubus ulmifolius var. ulmifolius";"Autóctone";"";"";"";"Fanerófito";687;""
"Rosaceae";"Rubus vagabundus";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";8;""
"Rosaceae";"Rubus vestitus";"Autóctone";"";"";"DD";"Fanerófito,Caméfito";6;""
"Rosaceae";"Rubus vigoi";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";22;""
"Rosaceae";"Sanguisorba hybrida";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";122;""
"Rosaceae";"Sanguisorba minor subsp. balearica";"Autóctone";"";"";"";"Caméfito,Hemicriptófito";13;""
"Rosaceae";"Sanguisorba minor subsp. minor";"Autóctone";"";"";"";"Caméfito,Hemicriptófito";9;""
"Rosaceae";"Sanguisorba minor";"";"";"";"";"Hemicriptófito,Caméfito";63;""
"Rosaceae";"Sanguisorba verrucosa";"Autóctone";"";"";"";"Hemicriptófito";478;""
"Rosaceae";"Sorbus aria";"Autóctone";"";"";"CR";"Fanerófito";4;""
"Rosaceae";"Sorbus aucuparia";"Autóctone";"";"";"";"Fanerófito";31;""
"Rosaceae";"Sorbus domestica";"Autóctone";"";"";"";"Fanerófito";15;""
"Rosaceae";"Sorbus latifolia";"Autóctone";"";"";"VU";"Fanerófito";22;""
"Rosaceae";"Sorbus torminalis";"Autóctone";"";"";"VU";"Fanerófito";10;""
"Rosaceae";"Spiraea hypericifolia subsp. obovata";"Autóctone";"";"";"VU";"Fanerófito,Caméfito";16;""
"Rubiaceae";"Asperula aristata subsp. scabra";"Autóctone";"";"";"";"Hemicriptófito";43;""
"Rubiaceae";"Asperula arvensis";"Autóctone";"";"";"";"Terófito";4;""
"Rubiaceae";"Asperula cynanchica subsp. cynanchica";"Autóctone";"";"";"";"Hemicriptófito";1;""
"Rubiaceae";"Asperula hirsuta f. hirsuta";"Autóctone";"";"";"";"Hemicriptófito";24;""
"Rubiaceae";"Crucianella angustifolia";"Autóctone";"";"";"";"Terófito";238;""
"Rubiaceae";"Crucianella latifolia";"Autóctone";"";"";"VU";"Terófito";6;""
"Rubiaceae";"Crucianella maritima";"Autóctone";"";"";"";"Caméfito";83;""
"Rubiaceae";"Cruciata glabra subsp. hirticaulis";"Autóctone";"";"";"";"Hemicriptófito";45;""
"Rubiaceae";"Cruciata laevipes";"Autóctone";"";"";"";"Hemicriptófito";30;""
"Rubiaceae";"Cruciata pedemontana";"Autóctone";"";"";"";"Terófito";46;""
"Rubiaceae";"Galium aparine subsp. spurium";"Autóctone";"";"";"";"Terófito";40;""
"Rubiaceae";"Galium aparine subsp. aparine";"Autóctone";"";"";"";"Terófito";201;""
"Rubiaceae";"Galium aparine";"";"";"";"";"Terófito";651;""
"Rubiaceae";"Galium baeticum";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";6;""
"Rubiaceae";"Galium belizianum";"Endémica";"Endémica de Portugal continental";"";"NT";"Hemicriptófito";13;""
"Rubiaceae";"Galium broterianum";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";155;""
"Rubiaceae";"Galium concatenatum";"Autóctone";"";"";"VU";"Hemicriptófito";12;""
"Rubiaceae";"Galium debile";"Autóctone";"";"";"";"Hemicriptófito";31;""
"Rubiaceae";"Galium glaucum subsp. australe";"Autóctone";"Endémica da Península Ibérica";"";"LC";"Caméfito";44;""
"Rubiaceae";"Galium lucidum subsp. lucidum";"Autóctone";"";"";"";"Hemicriptófito";36;""
"Rubiaceae";"Galium minutulum";"Autóctone";"";"";"";"Terófito";21;""
"Rubiaceae";"Galium mollugo subsp. erectum";"Autóctone";"";"";"";"Hemicriptófito";19;""
"Rubiaceae";"Galium mollugo subsp. mollugo";"Autóctone";"";"";"";"Hemicriptófito";30;""
"Rubiaceae";"Galium mollugo";"";"";"";"";"Hemicriptófito";126;""
"Rubiaceae";"Galium murale";"Autóctone";"";"";"";"Terófito";117;""
"Rubiaceae";"Galium palustre var. elongatum";"Autóctone";"";"";"";"Helófito";12;""
"Rubiaceae";"Galium palustre var. palustre";"Autóctone";"";"";"";"Helófito";15;""
"Rubiaceae";"Galium palustre";"";"";"";"";"Helófito";165;""
"Rubiaceae";"Galium papillosum subsp. helodes";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";27;""
"Rubiaceae";"Galium papillosum subsp. papillosum";"Autóctone";"";"";"";"Hemicriptófito";3;""
"Rubiaceae";"Galium papillosum";"";"";"";"";"Hemicriptófito";35;""
"Rubiaceae";"Galium parisiense subsp. parisiense";"Autóctone";"";"";"";"Terófito";38;""
"Rubiaceae";"Galium parisiense subsp. divaricatum";"Autóctone";"";"";"";"Terófito";28;""
"Rubiaceae";"Galium parisiense";"Inexistente";"";"";"";"Terófito";201;""
"Rubiaceae";"Galium rotundifolium";"Autóctone";"";"";"";"Hemicriptófito";30;""
"Rubiaceae";"Galium saxatile var. saxatile";"Autóctone";"";"";"";"Hemicriptófito";7;""
"Rubiaceae";"Galium saxatile var. vivianum";"Autóctone";"";"";"";"Hemicriptófito";13;""
"Rubiaceae";"Galium saxatile";"";"";"";"";"Hemicriptófito";86;""
"Rubiaceae";"Galium talaveranum";"Autóctone";"Endémica da Península Ibérica";"";"";"Helófito";0;""
"Rubiaceae";"Galium tricornutum";"Autóctone";"";"";"";"Terófito";40;""
"Rubiaceae";"Galium verrucosum subsp. verrucosum";"Autóctone";"";"";"";"Terófito";129;""
"Rubiaceae";"Galium verum subsp. verum";"Autóctone";"";"";"";"Hemicriptófito";46;""
"Rubiaceae";"Galium viscosum";"Autóctone";"";"";"VU";"Terófito";14;""
"Rubiaceae";"Rubia peregrina";"Autóctone";"";"";"";"Caméfito";490;""
"Rubiaceae";"Sherardia arvensis";"Autóctone";"";"";"";"Terófito";508;""
"Rubiaceae";"Theligonum cynocrambe";"Autóctone";"";"";"";"Terófito";49;""
"Rubiaceae";"Valantia hispida";"Autóctone";"";"";"";"Terófito";12;""
"Rubiaceae";"Valantia muralis";"Autóctone";"";"";"";"Terófito";57;""
"Ruppiaceae";"Ruppia cirrhosa";"Autóctone";"";"";"VU";"Hidrófito,Geófito";20;""
"Ruppiaceae";"Ruppia drepanensis";"Autóctone";"";"";"CR";"Geófito,Hidrófito";1;""
"Ruppiaceae";"Ruppia maritima";"Autóctone";"";"";"NT";"Hidrófito,Geófito";19;""
"Rutaceae";"Haplophyllum linifolium subsp. linifolium";"Autóctone";"Endémica da Península Ibérica";"";"CR";"Caméfito";1;""
"Rutaceae";"Ruta angustifolia";"Autóctone";"";"";"";"Caméfito";165;""
"Rutaceae";"Ruta chalepensis";"Autóctone";"";"";"";"Caméfito";76;""
"Rutaceae";"Ruta montana";"Autóctone";"";"";"";"Caméfito";211;""
"Salicaceae";"Populus alba";"Autóctone";"";"";"";"Fanerófito";56;""
"Salicaceae";"Populus nigra var. nigra";"Introduzida";"Exótica";"";"";"Fanerófito";30;""
"Salicaceae";"Populus nigra var. italica";"Introduzida";"Exótica";"";"";"Fanerófito";1;""
"Salicaceae";"Populus nigra";"Introduzida";"";"";"";"Fanerófito";172;""
"Salicaceae";"Populus nigra var. elegans";"Introduzida";"Exótica";"";"";"Fanerófito";0;""
"Salicaceae";"Populus nigra var. betulifolia";"Introduzida";"Exótica";"";"";"Fanerófito";1;""
"Salicaceae";"Populus tremula";"Autóctone";"";"";"";"Fanerófito";8;""
"Salicaceae";"Salix alba var. alba";"Autóctone";"";"";"";"Fanerófito";32;""
"Salicaceae";"Salix alba var. vitellina";"Introduzida";"Exótica";"";"";"Fanerófito";27;""
"Salicaceae";"Salix alba";"";"";"";"";"Fanerófito";121;""
"Salicaceae";"Salix arenaria";"Autóctone";"";"";"";"Fanerófito,Caméfito";29;""
"Salicaceae";"Salix atrocinerea";"Autóctone";"";"";"";"Fanerófito";527;""
"Salicaceae";"Salix babylonica";"Introduzida";"Exótica";"";"";"Fanerófito";0;""
"Salicaceae";"Salix caprea";"Autóctone";"";"";"";"Fanerófito";1;""
"Salicaceae";"Salix fragilis";"Introduzida";"Exótica";"";"";"Fanerófito";31;""
"Salicaceae";"Salix neotricha";"Autóctone";"";"";"";"Fanerófito";30;""
"Salicaceae";"Salix purpurea";"Autóctone";"";"";"";"Fanerófito";0;""
"Salicaceae";"Salix repens";"Autóctone";"";"";"EN";"Fanerófito,Caméfito";5;""
"Salicaceae";"Salix salviifolia subsp. salviifolia";"Autóctone";"Endémica da Península Ibérica";"";"";"Fanerófito";158;""
"Salicaceae";"Salix salviifolia subsp. australis";"Autóctone";"Endémica da Península Ibérica";"Anexo II,Anexo IV";"LC";"Fanerófito";122;""
"Salicaceae";"Salix salviifolia";"";"";"";"";"Fanerófito";427;""
"Salicaceae";"Salix triandra";"Autóctone";"";"";"";"Fanerófito";2;""
"Salicaceae";"Salix viminalis";"Introduzida";"Exótica";"";"";"Fanerófito";9;""
"Salviniaceae";"Azolla caroliniana";"Introduzida";"Exótica";"";"";"";0;""
"Salviniaceae";"Azolla filiculoides";"Introduzida";"Exótica";"";"";"Hidrófito";47;""
"Salviniaceae";"Salvinia molesta";"Introduzida";"Exótica";"";"";"";2;""
"Santalaceae";"Arceuthobium oxycedri";"Autóctone";"";"";"";"Epífito";0;""
"Santalaceae";"Osyris alba";"Autóctone";"";"";"";"Fanerófito";358;""
"Santalaceae";"Osyris lanceolata";"Autóctone";"";"";"";"Fanerófito";53;""
"Santalaceae";"Thesium humifusum";"Autóctone";"";"";"";"Caméfito";35;""
"Santalaceae";"Thesium humile";"Autóctone";"";"";"EN";"Terófito";5;""
"Santalaceae";"Thesium pyrenaicum subsp. pyrenaicum";"Autóctone";"";"";"";"Caméfito";18;""
"Santalaceae";"Viscum album subsp. album";"Autóctone";"";"";"CR";"Epífito";1;""
"Santalaceae";"Viscum cruciatum";"Autóctone";"";"";"";"Epífito";0;""
"Sapindaceae";"Acer monspessulanum";"Autóctone";"";"";"";"Fanerófito";58;""
"Sapindaceae";"Acer negundo";"Introduzida";"Exótica";"";"";"Fanerófito";36;""
"Sapindaceae";"Acer pseudoplatanus";"Autóctone";"";"";"";"Fanerófito";95;""
"Saxifragaceae";"Chrysosplenium oppositifolium";"Autóctone";"";"";"";"Helófito";45;""
"Saxifragaceae";"Saxifraga carpetana subsp. carpetana";"Autóctone";"";"";"";"Hemicriptófito";9;""
"Saxifragaceae";"Saxifraga cintrana";"Endémica";"Endémica de Portugal continental";"Anexo II,Anexo IV";"VU";"Hemicriptófito";13;""
"Saxifragaceae";"Saxifraga dichotoma";"Autóctone";"";"";"VU";"Hemicriptófito";7;""
"Saxifragaceae";"Saxifraga fragosoi";"Autóctone";"";"";"";"Hemicriptófito";70;""
"Saxifragaceae";"Saxifraga granulata";"Autóctone";"";"";"";"Hemicriptófito";321;""
"Saxifragaceae";"Saxifraga lepismigena";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";46;""
"Saxifragaceae";"Saxifraga spathularis";"Autóctone";"";"";"";"Hemicriptófito,Helófito";67;""
"Saxifragaceae";"Saxifraga stellaris";"Autóctone";"";"";"VU";"Hemicriptófito,Helófito";1;""
"Saxifragaceae";"Saxifraga tridactylites";"Autóctone";"";"";"";"Terófito";16;""
"Scrophulariaceae";"Buddleja davidii";"Autóctone";"";"";"";"Fanerófito";15;""
"Scrophulariaceae";"Limosella aquatica";"Autóctone";"";"";"CR";"Terófito";1;""
"Scrophulariaceae";"Myoporum laetum-(1)";"Introduzida";"Exótica";"";"";"Hemicriptófito";18;""
"Scrophulariaceae";"Scrophularia auriculata subsp. auriculata";"Autóctone";"";"";"";"Hemicriptófito";189;""
"Scrophulariaceae";"Scrophularia bourgaeana";"Autóctone";"Endémica da Península Ibérica";"";"CR";"Hemicriptófito";2;""
"Scrophulariaceae";"Scrophularia canina subsp. canina";"Autóctone";"";"";"";"Caméfito";177;""
"Scrophulariaceae";"Scrophularia frutescens var. frutescens";"Autóctone";"";"";"";"Caméfito";3;""
"Scrophulariaceae";"Scrophularia frutescens var. latifolia";"Autóctone";"";"";"";"Caméfito";3;""
"Scrophulariaceae";"Scrophularia frutescens";"";"";"";"";"Caméfito";64;""
"Scrophulariaceae";"Scrophularia grandiflora";"Endémica";"Endémica de Portugal continental";"Anexo V";"LC";"Hemicriptófito";27;""
"Scrophulariaceae";"Scrophularia herminii";"Autóctone";"Endémica da Península Ibérica";"Anexo V";"LC";"Hemicriptófito";26;""
"Scrophulariaceae";"Scrophularia lyrata";"Autóctone";"";"";"";"Hemicriptófito";6;""
"Scrophulariaceae";"Scrophularia peregrina";"Autóctone";"";"";"";"Terófito";7;""
"Scrophulariaceae";"Scrophularia sambucifolia subsp. sambucifolia";"Autóctone";"";"";"";"Hemicriptófito";38;""
"Scrophulariaceae";"Scrophularia schousboei";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";22;""
"Scrophulariaceae";"Scrophularia scorodonia var. glabrescens";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";2;""
"Scrophulariaceae";"Scrophularia scorodonia var. scorodonia";"Autóctone";"";"";"";"Hemicriptófito";65;""
"Scrophulariaceae";"Scrophularia scorodonia";"";"";"";"";"Hemicriptófito";320;""
"Scrophulariaceae";"Scrophularia sublyrata";"Endémica";"Endémica de Portugal continental";"Anexo V";"LC";"Hemicriptófito";12;""
"Scrophulariaceae";"Scrophularia valdesii";"Autóctone";"Endémica da Península Ibérica";"";"CR";"Hemicriptófito";5;""
"Scrophulariaceae";"Verbascum barnadesii";"Autóctone";"Endémica da Península Ibérica";"";"";"Hemicriptófito";24;""
"Scrophulariaceae";"Verbascum giganteum subsp. martinezii";"Autóctone";"Endémica da Península Ibérica";"";"DD";"Hemicriptófito";4;""
"Scrophulariaceae";"Verbascum levanticum";"Introduzida";"Exótica";"";"";"Hemicriptófito,Terófito";1;""
"Scrophulariaceae";"Verbascum litigiosum";"Endémica";"Endémica de Portugal continental";"Anexo II,Anexo IV";"NT";"Hemicriptófito";30;""
"Scrophulariaceae";"Verbascum pulverulentum";"Autóctone";"";"";"";"Hemicriptófito";114;""
"Scrophulariaceae";"Verbascum rotundifolium subsp. haenseleri";"Autóctone";"";"";"";"Hemicriptófito";2;""
"Scrophulariaceae";"Verbascum simplex";"Autóctone";"";"";"";"Hemicriptófito";40;""
"Scrophulariaceae";"Verbascum sinuatum";"Autóctone";"";"";"";"Hemicriptófito";259;""
"Scrophulariaceae";"Verbascum thapsus";"Autóctone";"";"";"";"Hemicriptófito";65;""
"Scrophulariaceae";"Verbascum virgatum";"Autóctone";"";"";"";"Hemicriptófito";163;""
"Selaginellaceae";"Selaginella denticulata";"Autóctone";"";"";"";"Hemicriptófito";251;""
"Selaginellaceae";"Selaginella kraussiana";"Introduzida";"";"";"";"Hemicriptófito";9;""
"Simaroubaceae";"Ailanthus altissima";"Introduzida";"Exótica";"";"";"Fanerófito";170;""
"Smilacaceae";"Smilax aspera";"Autóctone";"";"";"";"Fanerófito";357;""
"Solanaceae";"Atropa belladonna";"Autóctone";"";"";"";"Hemicriptófito";1;""
"Solanaceae";"Datura inoxia";"Introduzida";"Exótica";"";"";"";3;""
"Solanaceae";"Datura stramonium";"Introduzida";"Exótica";"";"";"Terófito";283;""
"Solanaceae";"Hyoscyamus albus";"Autóctone";"";"";"";"Terófito,Hemicriptófito";49;""
"Solanaceae";"Hyoscyamus niger";"Autóctone";"";"";"EN";"Hemicriptófito";6;""
"Solanaceae";"Lycium europaeum";"Autóctone";"";"";"";"Fanerófito";13;""
"Solanaceae";"Lycium intricatum";"Autóctone";"";"";"VU";"Fanerófito";14;""
"Solanaceae";"Mandragora autumnalis";"Autóctone";"";"";"EN";"Hemicriptófito";19;""
"Solanaceae";"Nicandra physalodes";"Introduzida";"Exótica";"";"";"Hemicriptófito";0;""
"Solanaceae";"Nicotiana glauca";"Introduzida";"Exótica";"";"";"Fanerófito";50;""
"Solanaceae";"Nicotiana tabacum";"Introduzida";"Exótica";"";"";"Fanerófito";1;""
"Solanaceae";"Physalis peruviana";"Introduzida";"Exótica";"";"";"Hemicriptófito";18;""
"Solanaceae";"Salpichroa origanifolia";"Introduzida";"Exótica";"";"";"Caméfito";50;""
"Solanaceae";"Solanum chenopodioides";"Introduzida";"Exótica";"";"";"Terófito,Hemicriptófito";182;""
"Solanaceae";"Solanum citrullifolium";"Introduzida";"Exótica";"";"";"Terófito";13;""
"Solanaceae";"Solanum dulcamara";"Autóctone";"";"";"";"Fanerófito";176;""
"Solanaceae";"Solanum laciniatum";"Introduzida";"Exótica";"";"";"Caméfito";5;""
"Solanaceae";"Solanum linnaeanum";"Introduzida";"Exótica";"";"";"Caméfito";35;""
"Solanaceae";"Solanum mauritianum";"Introduzida";"Exótica";"";"";"Fanerófito";4;""
"Solanaceae";"Solanum nigrum";"Autóctone";"";"";"";"Terófito,Hemicriptófito";418;""
"Solanaceae";"Solanum pseudocapsicum";"Introduzida";"Exótica";"";"";"";0;""
