Taxon,UTM10x10
Geranium purpureum,29SMD82
Geranium purpureum,29SMD83
Geranium purpureum,29SMD84
Geranium purpureum,29SMD85
Geranium purpureum,29SMC95
Geranium purpureum,29SMD90
Geranium purpureum,29SMD91
Geranium purpureum,29SMD92
Geranium purpureum,29SMD93
Geranium purpureum,29SMD94
Geranium purpureum,29SNB00
Geranium purpureum,29SNC05
Geranium purpureum,29SNC06
Geranium purpureum,29SND01
Geranium purpureum,29SND02
Geranium purpureum,29SND03
Geranium purpureum,29SND04
Geranium purpureum,29TNE04
Geranium purpureum,29SNB10
Geranium purpureum,29SNB11
Geranium purpureum,29SNB13
Geranium purpureum,29SNC15
Geranium purpureum,29SNC16
Geranium purpureum,29SNC18
Geranium purpureum,29SND14
Geranium purpureum,29SND15
Geranium purpureum,29SND17
Geranium purpureum,29SND18
Geranium purpureum,29TNF19
Geranium purpureum,29TNG10
Geranium purpureum,29TNG11
Geranium purpureum,29SNB21
Geranium purpureum,29SND25
Geranium purpureum,29SND26
Geranium purpureum,29SND27
Geranium purpureum,29SND28
Geranium purpureum,29SNE21
Geranium purpureum,29TNF28
Geranium purpureum,29TNF29
Geranium purpureum,29TNG20
Geranium purpureum,29TNG21
Geranium purpureum,29TNG22
Geranium purpureum,29TNG24
Geranium purpureum,29SNB31
Geranium purpureum,29SNB33
Geranium purpureum,29SNB34
Geranium purpureum,29SNB35
Geranium purpureum,29SNB39
Geranium purpureum,29SNC32
Geranium purpureum,29SND38
Geranium purpureum,29SNE32
Geranium purpureum,29TNE33
Geranium purpureum,29TNE37
Geranium purpureum,29TNF31
Geranium purpureum,29TNF35
Geranium purpureum,29TNF39
Geranium purpureum,29TNG30
Geranium purpureum,29TNG32
Geranium purpureum,29SNB40
Geranium purpureum,29SNB41
Geranium purpureum,29SNB42
Geranium purpureum,29SNB43
Geranium purpureum,29SNB47
Geranium purpureum,29SNC45
Geranium purpureum,29SND47
Geranium purpureum,29SNE40
Geranium purpureum,29SNE41
Geranium purpureum,29SNE42
Geranium purpureum,29TNE43
Geranium purpureum,29TNE44
Geranium purpureum,29TNE45
Geranium purpureum,29TNE46
Geranium purpureum,29TNF44
Geranium purpureum,29TNF45
Geranium purpureum,29TNG40
Geranium purpureum,29TNG41
Geranium purpureum,29TNG42
Geranium purpureum,29SNB50
Geranium purpureum,29SNB51
Geranium purpureum,29SNB52
Geranium purpureum,29SNB53
Geranium purpureum,29SNB56
Geranium purpureum,29SNC59
Geranium purpureum,29SND59
Geranium purpureum,29SNE50
Geranium purpureum,29SNE51
Geranium purpureum,29SNE52
Geranium purpureum,29TNE53
Geranium purpureum,29TNE54
Geranium purpureum,29TNE55
Geranium purpureum,29TNE56
Geranium purpureum,29TNE57
Geranium purpureum,29TNF52
Geranium purpureum,29TNF53
Geranium purpureum,29TNF54
Geranium purpureum,29TNG50
Geranium purpureum,29TNG51
Geranium purpureum,29TNG52
Geranium purpureum,29TNG55
Geranium purpureum,29SNB60
Geranium purpureum,29SNB61
Geranium purpureum,29SNB62
Geranium purpureum,29SNB63
Geranium purpureum,29SNB66
Geranium purpureum,29SNC61
Geranium purpureum,29SNC63
Geranium purpureum,29SNC66
Geranium purpureum,29SNE60
Geranium purpureum,29TNE63
Geranium purpureum,29TNE64
Geranium purpureum,29TNF60
Geranium purpureum,29TNF62
Geranium purpureum,29TNF63
Geranium purpureum,29TNF64
Geranium purpureum,29SNB71
Geranium purpureum,29SNB72
Geranium purpureum,29SNC77
Geranium purpureum,29SND79
Geranium purpureum,29SNE70
Geranium purpureum,29SNE71
Geranium purpureum,29TNE73
Geranium purpureum,29TNE74
Geranium purpureum,29TNF74
Geranium purpureum,29TNG70
Geranium purpureum,29TNG71
Geranium purpureum,29TNG72
Geranium purpureum,29SNB80
Geranium purpureum,29SNB81
Geranium purpureum,29SNB82
Geranium purpureum,29SNB83
Geranium purpureum,29SND81
Geranium purpureum,29SND88
Geranium purpureum,29SNE80
Geranium purpureum,29SNE81
Geranium purpureum,29SNE82
Geranium purpureum,29TNE83
Geranium purpureum,29TNE84
Geranium purpureum,29TNE85
Geranium purpureum,29SNB90
Geranium purpureum,29SNB91
Geranium purpureum,29SNB92
Geranium purpureum,29SNB93
Geranium purpureum,29SND97
Geranium purpureum,29SNE91
Geranium purpureum,29TNE95
Geranium purpureum,29SPA09
Geranium purpureum,29SPB00
Geranium purpureum,29SPB01
Geranium purpureum,29SPB03
Geranium purpureum,29SPB06
Geranium purpureum,29SPB07
Geranium purpureum,29SPD08
Geranium purpureum,29SPD09
Geranium purpureum,29SPE01
Geranium purpureum,29SPE02
Geranium purpureum,29TPE02
Geranium purpureum,29TPE04
Geranium purpureum,29TPF05
Geranium purpureum,29SPB11
Geranium purpureum,29SPB12
Geranium purpureum,29SPB13
Geranium purpureum,29SPB15
Geranium purpureum,29SPB16
Geranium purpureum,29SPB17
Geranium purpureum,29SPB18
Geranium purpureum,29SPD16
Geranium purpureum,29SPE11
Geranium purpureum,29TPF10
Geranium purpureum,29TPF15
Geranium purpureum,29TPF19
Geranium purpureum,29TPG13
Geranium purpureum,29SPB24
Geranium purpureum,29SPB25
Geranium purpureum,29SPB26
Geranium purpureum,29SPE21
Geranium purpureum,29TPE27
Geranium purpureum,29TPF28
Geranium purpureum,29TPF29
Geranium purpureum,29SPB31
Geranium purpureum,29SPB33
Geranium purpureum,29SPB35
Geranium purpureum,29SPD34
Geranium purpureum,29SPE30
Geranium purpureum,29TPE33
Geranium purpureum,29TPE36
Geranium purpureum,29TPE37
Geranium purpureum,29TPF38
Geranium purpureum,29SPB41
Geranium purpureum,29SPC41
Geranium purpureum,29SPE41
Geranium purpureum,29TPE43
Geranium purpureum,29TPE44
Geranium purpureum,29TPF41
Geranium purpureum,29TPF42
Geranium purpureum,29TPF45
Geranium purpureum,29TPG43
Geranium purpureum,29SPD50
Geranium purpureum,29SPE51
Geranium purpureum,29TPE53
Geranium purpureum,29TPE56
Geranium purpureum,29TPF55
Geranium purpureum,29TPF56
Geranium purpureum,29TPG53
Geranium purpureum,29TPG54
Geranium purpureum,29SPD69
Geranium purpureum,29SPE60
Geranium purpureum,29SPE61
Geranium purpureum,29TPE63
Geranium purpureum,29TPE64
Geranium purpureum,29TPE66
Geranium purpureum,29TPF69
Geranium purpureum,29TPG60
Geranium purpureum,29TPG63
Geranium purpureum,29SPD79
Geranium purpureum,29SPE70
Geranium purpureum,29SPE71
Geranium purpureum,29SPE72
Geranium purpureum,29TPE76
Geranium purpureum,29TPE78
Geranium purpureum,29TPF79
Geranium purpureum,29TPG70
Geranium purpureum,29TPG73
Geranium purpureum,29TPE88
Geranium purpureum,29TPF87
Geranium purpureum,29TPF88
Geranium purpureum,29TPF89
Geranium purpureum,29TPG80
Geranium purpureum,29TPG82
Geranium purpureum,29TPF97
Geranium purpureum,29TPF99
Geranium purpureum,29TPG90
Geranium purpureum,29TQF07
Geranium purpureum,29TQF18
Geranium purpureum,29TQF19
Geranium purpureum,29TQG10
Geranium purpureum,29TQG30
Geranium pyrenaicum subsp. lusitanicum,29TNE53
Geranium pyrenaicum subsp. lusitanicum,29TNG52
Geranium pyrenaicum subsp. lusitanicum,29TNF62
Geranium pyrenaicum subsp. lusitanicum,29TNG65
Geranium pyrenaicum subsp. lusitanicum,29TNF70
Geranium pyrenaicum subsp. lusitanicum,29TNF86
Geranium pyrenaicum subsp. lusitanicum,29TNG83
Geranium pyrenaicum subsp. lusitanicum,29TNE95
Geranium pyrenaicum subsp. lusitanicum,29TPE05
Geranium pyrenaicum subsp. lusitanicum,29TPF02
Geranium pyrenaicum subsp. lusitanicum,29TPF15
Geranium pyrenaicum subsp. lusitanicum,29TPF17
Geranium pyrenaicum subsp. lusitanicum,29TPG20
Geranium pyrenaicum subsp. lusitanicum,29TPF31
Geranium pyrenaicum subsp. lusitanicum,29TPF33
Geranium pyrenaicum subsp. lusitanicum,29TPE57
Geranium pyrenaicum subsp. lusitanicum,29TPE66
Geranium pyrenaicum subsp. lusitanicum,29TPE67
Geranium pyrenaicum subsp. lusitanicum,29TPE68
Geranium pyrenaicum subsp. lusitanicum,29TPF68
Geranium pyrenaicum subsp. lusitanicum,29TPF69
Geranium pyrenaicum subsp. lusitanicum,29TPG64
Geranium pyrenaicum subsp. lusitanicum,29TPF79
Geranium pyrenaicum subsp. lusitanicum,29TPG70
Geranium pyrenaicum subsp. lusitanicum,29TPG82
Geranium pyrenaicum subsp. lusitanicum,29TPF98
Geranium pyrenaicum subsp. lusitanicum,29TQF09
Geranium pyrenaicum subsp. lusitanicum,29TQG30
Geranium robertianum,29SMC69
Geranium robertianum,29SMC88
Geranium robertianum,29SMD85
Geranium robertianum,29TNG11
Geranium robertianum,29TNF29
Geranium robertianum,29TNG21
Geranium robertianum,29TNG22
Geranium robertianum,29SNB39
Geranium robertianum,29TNF33
Geranium robertianum,29TNF39
Geranium robertianum,29TNG31
Geranium robertianum,29TNG33
Geranium robertianum,29TNG34
Geranium robertianum,29TNF41
Geranium robertianum,29TNF44
Geranium robertianum,29TNG40
Geranium robertianum,29TNG42
Geranium robertianum,29TNE53
Geranium robertianum,29TNE54
Geranium robertianum,29TNE55
Geranium robertianum,29TNE56
Geranium robertianum,29TNF50
Geranium robertianum,29TNF51
Geranium robertianum,29TNF53
Geranium robertianum,29TNF57
Geranium robertianum,29TNG50
Geranium robertianum,29TNG51
Geranium robertianum,29TNG52
Geranium robertianum,29TNG55
Geranium robertianum,29TNE63
Geranium robertianum,29TNE64
Geranium robertianum,29TNE65
Geranium robertianum,29TNF63
Geranium robertianum,29TNG60
Geranium robertianum,29TNG66
Geranium robertianum,29TNF86
Geranium robertianum,29TNG82
Geranium robertianum,29TNE94
Geranium robertianum,29TNE95
Geranium robertianum,29TNF94
Geranium robertianum,29TPE05
Geranium robertianum,29TPG01
Geranium robertianum,29SPB11
Geranium robertianum,29TPE27
Geranium robertianum,29TPG20
Geranium robertianum,29TPG43
Geranium robertianum,29TPG53
Geranium robertianum,29TPG54
Geranium robertianum,29TPG63
Geranium robertianum,29TPG64
Geranium robertianum,29TPF79
Geranium robertianum,29TPG70
Geranium robertianum,29TPG73
Geranium robertianum,29TQG21
Geranium rotundifolium,29SMC77
Geranium rotundifolium,29SMC78
Geranium rotundifolium,29SMC79
Geranium rotundifolium,29SMD70
Geranium rotundifolium,29SMD71
Geranium rotundifolium,29SMD74
Geranium rotundifolium,29SMC87
Geranium rotundifolium,29SMC88
Geranium rotundifolium,29SMC89
Geranium rotundifolium,29SMD80
Geranium rotundifolium,29SMD81
Geranium rotundifolium,29SMD82
Geranium rotundifolium,29SMC95
Geranium rotundifolium,29SMD90
Geranium rotundifolium,29SMD91
Geranium rotundifolium,29SMD92
Geranium rotundifolium,29SMD93
Geranium rotundifolium,29SNC06
Geranium rotundifolium,29SND03
Geranium rotundifolium,29SND04
Geranium rotundifolium,29SNB10
Geranium rotundifolium,29TNE19
Geranium rotundifolium,29TNG11
Geranium rotundifolium,29SND22
Geranium rotundifolium,29SND23
Geranium rotundifolium,29SND27
Geranium rotundifolium,29SND28
Geranium rotundifolium,29TNE29
Geranium rotundifolium,29TNF24
Geranium rotundifolium,29TNF25
Geranium rotundifolium,29TNF29
Geranium rotundifolium,29TNG20
Geranium rotundifolium,29TNG21
Geranium rotundifolium,29SNB31
Geranium rotundifolium,29TNF32
Geranium rotundifolium,29SNB41
Geranium rotundifolium,29SNC40
Geranium rotundifolium,29SNE40
Geranium rotundifolium,29SNE41
Geranium rotundifolium,29TNE44
Geranium rotundifolium,29TNE45
Geranium rotundifolium,29TNE46
Geranium rotundifolium,29TNF44
Geranium rotundifolium,29SNB51
Geranium rotundifolium,29SNB52
Geranium rotundifolium,29SNC59
Geranium rotundifolium,29SND50
Geranium rotundifolium,29SNE51
Geranium rotundifolium,29TNE54
Geranium rotundifolium,29TNE55
Geranium rotundifolium,29SNB60
Geranium rotundifolium,29SNB61
Geranium rotundifolium,29SNB62
Geranium rotundifolium,29SNB66
Geranium rotundifolium,29SNC63
Geranium rotundifolium,29SND67
Geranium rotundifolium,29SNE61
Geranium rotundifolium,29SNB71
Geranium rotundifolium,29SNB72
Geranium rotundifolium,29SNC79
Geranium rotundifolium,29SND70
Geranium rotundifolium,29SND77
Geranium rotundifolium,29SND79
Geranium rotundifolium,29SNE70
Geranium rotundifolium,29SNE71
Geranium rotundifolium,29TNE73
Geranium rotundifolium,29TNF74
Geranium rotundifolium,29TNG71
Geranium rotundifolium,29SNB80
Geranium rotundifolium,29SNB81
Geranium rotundifolium,29SNB82
Geranium rotundifolium,29SNC81
Geranium rotundifolium,29SND89
Geranium rotundifolium,29SNE80
Geranium rotundifolium,29SNE81
Geranium rotundifolium,29TNE84
Geranium rotundifolium,29TNE85
Geranium rotundifolium,29SNA99
Geranium rotundifolium,29SNB90
Geranium rotundifolium,29SNB91
Geranium rotundifolium,29SNB92
Geranium rotundifolium,29SNC91
Geranium rotundifolium,29SNC94
Geranium rotundifolium,29SNE91
Geranium rotundifolium,29SNE92
Geranium rotundifolium,29TNE94
Geranium rotundifolium,29TNE95
Geranium rotundifolium,29TNE98
Geranium rotundifolium,29SPB00
Geranium rotundifolium,29SPB01
Geranium rotundifolium,29SPB07
Geranium rotundifolium,29SPE02
Geranium rotundifolium,29TPE02
Geranium rotundifolium,29TPG01
Geranium rotundifolium,29SPB10
Geranium rotundifolium,29SPB11
Geranium rotundifolium,29SPB14
Geranium rotundifolium,29SPB15
Geranium rotundifolium,29SPB16
Geranium rotundifolium,29SPB17
Geranium rotundifolium,29SPB18
Geranium rotundifolium,29SPE12
Geranium rotundifolium,29TPF10
Geranium rotundifolium,29SPB21
Geranium rotundifolium,29TPE23
Geranium rotundifolium,29TPF23
Geranium rotundifolium,29SPB31
Geranium rotundifolium,29SPB33
Geranium rotundifolium,29TPE37
Geranium rotundifolium,29TPF41
Geranium rotundifolium,29TPF43
Geranium rotundifolium,29TPF45
Geranium rotundifolium,29TPE57
Geranium rotundifolium,29TPF51
Geranium rotundifolium,29TPF56
Geranium rotundifolium,29TPE63
Geranium rotundifolium,29TPE66
Geranium rotundifolium,29TPF69
Geranium rotundifolium,29TPG63
Geranium rotundifolium,29TPF79
Geranium rotundifolium,29TPG70
Geranium rotundifolium,29TPF87
Geranium rotundifolium,29TPF88
Geranium rotundifolium,29TPG80
Geranium rotundifolium,29TPF98
Geranium sanguineum,29SMD83
Geranium sanguineum,29SMD85
Geranium sanguineum,29SMD86
Geranium sanguineum,29SMD95
Geranium sanguineum,29SMD96
Geranium sanguineum,29SMD97
Geranium sanguineum,29SND04
Geranium sanguineum,29SND06
Geranium sanguineum,29SND19
Geranium sanguineum,29SNE10
Geranium sanguineum,29SNB36
Geranium sanguineum,29TNE63
Geranium sanguineum,29TNE64
Geranium sanguineum,29TPE56
Geranium sanguineum,29TPG72
Geranium sanguineum,29TPG82
Myriophyllum alterniflorum,29SNB11
Myriophyllum alterniflorum,29SNB23
Myriophyllum alterniflorum,29SNB32
Myriophyllum alterniflorum,29TNG35
Myriophyllum alterniflorum,29TNG41
Myriophyllum alterniflorum,29TNF58
Myriophyllum alterniflorum,29TNE77
Myriophyllum alterniflorum,29SNE80
Myriophyllum alterniflorum,29TNE85
Myriophyllum alterniflorum,29TPF09
Myriophyllum alterniflorum,29SPB13
Myriophyllum alterniflorum,29SPD15
Myriophyllum alterniflorum,29SPD36
Myriophyllum alterniflorum,29TPE54
Myriophyllum alterniflorum,29TPE55
Myriophyllum alterniflorum,29SPE71
Myriophyllum alterniflorum,29SPE72
Myriophyllum alterniflorum,29TPE78
Myriophyllum alterniflorum,29TPE88
Myriophyllum aquaticum,29TNE15
Myriophyllum aquaticum,29TNE18
Myriophyllum aquaticum,29TNF19
Myriophyllum aquaticum,29SND21
Myriophyllum aquaticum,29SND22
Myriophyllum aquaticum,29TNE24
Myriophyllum aquaticum,29TNE27
Myriophyllum aquaticum,29TNE28
Myriophyllum aquaticum,29TNE29
Myriophyllum aquaticum,29TNF29
Myriophyllum aquaticum,29SND31
Myriophyllum aquaticum,29SND34
Myriophyllum aquaticum,29TNE37
Myriophyllum aquaticum,29TNF30
Myriophyllum aquaticum,29TNF39
Myriophyllum aquaticum,29SNC48
Myriophyllum aquaticum,29TNE49
Myriophyllum aquaticum,29TNF44
Myriophyllum aquaticum,29TNF45
Myriophyllum aquaticum,29TNG40
Myriophyllum aquaticum,29SND50
Myriophyllum aquaticum,29SND51
Myriophyllum aquaticum,29TNF59
Myriophyllum aquaticum,29SND61
Myriophyllum aquaticum,29TNE66
Myriophyllum aquaticum,29TNF63
Myriophyllum aquaticum,29TNF73
Myriophyllum aquaticum,29SPD06
Myriophyllum aquaticum,29SPB17
Myriophyllum spicatum,29SMD96
Myriophyllum spicatum,29SNB00
Myriophyllum spicatum,29SNE01
Myriophyllum spicatum,29SND17
Myriophyllum spicatum,29SNB26
Myriophyllum spicatum,29TNE25
Myriophyllum spicatum,29TNE27
Myriophyllum spicatum,29SNB32
Myriophyllum spicatum,29SNB35
Myriophyllum spicatum,29SNB41
Myriophyllum spicatum,29SPB04
Myriophyllum spicatum,29TPF05
Myriophyllum spicatum,29SPB11
Myriophyllum spicatum,29SPB17
Myriophyllum spicatum,29SPB21
Myriophyllum spicatum,29SPB23
Myriophyllum spicatum,29SPB24
Myriophyllum spicatum,29SPB25
Myriophyllum spicatum,29SPB31
Myriophyllum spicatum,29SPB32
Myriophyllum spicatum,29SPB34
Myriophyllum spicatum,29TPE78
Myriophyllum spicatum,29TPE88
Hydrangea macrophylla,29SMC89
Hydrangea macrophylla,29TNE56
Egeria densa,29TNE24
Egeria densa,29TNF44
Egeria densa,29TNE54
Egeria densa,29TNF59
Egeria densa,29TNF63
Najas marina subsp. marina,29SNB11
Najas marina subsp. marina,29TNE17
Najas marina subsp. marina,29SNB22
Najas marina subsp. marina,29TNE29
Najas marina subsp. marina,29SNB52
Najas marina subsp. marina,29SNB80
Najas marina subsp. marina,29SPB01
Najas marina subsp. marina,29SPB11
Najas marina subsp. marina,29SPB17
Najas marina subsp. marina,29SPB31
Najas minor,29SNB13
Najas minor,29SNB15
Najas minor,29SNB23
Najas minor,29SNB24
Najas minor,29SNC30
Najas minor,29SNC52
Najas minor,29SNB62
Najas minor,29SNB73
Najas minor,29SPB14
Najas minor,29SPB17
Najas minor,29SPB21
Najas minor,29SPB25
Najas minor,29SPC23
Najas minor,29SPB32
Najas minor,29SPE61
Vallisneria spiralis,29TNE17
Vandenboschia speciosa,29SMC69
Vandenboschia speciosa,29TNF45
Hypericum androsaemum,29SMC69
Hypericum androsaemum,29SMD75
Hypericum androsaemum,29SMD85
Hypericum androsaemum,29SMD95
Hypericum androsaemum,29SMD96
Hypericum androsaemum,29SMD97
Hypericum androsaemum,29SND06
Hypericum androsaemum,29TNG21
Hypericum androsaemum,29TNG24
Hypericum androsaemum,29TNE39
Hypericum androsaemum,29TNF34
Hypericum androsaemum,29TNG31
Hypericum androsaemum,29TNG33
Hypericum androsaemum,29TNG35
Hypericum androsaemum,29TNF41
Hypericum androsaemum,29TNF43
Hypericum androsaemum,29TNF44
Hypericum androsaemum,29TNF45
Hypericum androsaemum,29TNG42
Hypericum androsaemum,29SNE51
Hypericum androsaemum,29TNE53
Hypericum androsaemum,29TNE54
Hypericum androsaemum,29TNF50
Hypericum androsaemum,29TNF51
Hypericum androsaemum,29TNF52
Hypericum androsaemum,29TNF53
Hypericum androsaemum,29TNG55
Hypericum androsaemum,29TNG56
Hypericum androsaemum,29TNE63
Hypericum androsaemum,29TNE64
Hypericum androsaemum,29TNF62
Hypericum androsaemum,29TNF63
Hypericum androsaemum,29TNG66
Hypericum androsaemum,29TNE74
Hypericum androsaemum,29TNF73
Hypericum androsaemum,29TNF76
Hypericum androsaemum,29TNF79
Hypericum androsaemum,29TNG71
Hypericum androsaemum,29TNG72
Hypericum androsaemum,29TNE85
Hypericum androsaemum,29TNE88
Hypericum androsaemum,29TNF86
Hypericum androsaemum,29TNF88
Hypericum androsaemum,29TNG81
Hypericum androsaemum,29TNG82
Hypericum androsaemum,29TNE95
Hypericum androsaemum,29TNF92
Hypericum androsaemum,29TPE06
Hypericum androsaemum,29TPG00
Hypericum androsaemum,29TPE17
Hypericum androsaemum,29TPG20
Hypericum androsaemum,29TPG43
Hypericum androsaemum,29TPG54
Hypericum androsaemum,29TPG64
Hypericum calycinum,29SMD96
Hypericum elodes,29SMD75
Hypericum elodes,29SMC86
Hypericum elodes,29SMD96
Hypericum elodes,29SND02
Hypericum elodes,29SNB23
Hypericum elodes,29SNE21
Hypericum elodes,29TNE29
Hypericum elodes,29TNG20
Hypericum elodes,29TNG22
Hypericum elodes,29TNG24
Hypericum elodes,29SNB34
Hypericum elodes,29TNE37
Hypericum elodes,29TNE38
Hypericum elodes,29SNC45
Hypericum elodes,29SNC52
Hypericum elodes,29SNC53
Hypericum elodes,29SND50
Hypericum elodes,29SND54
Hypericum elodes,29TNG50
Hypericum elodes,29SND64
Hypericum elodes,29TNE64
Hypericum elodes,29TNF63
Hypericum elodes,29TNG65
Hypericum elodes,29TNF73
Hypericum elodes,29TNG71
Hypericum elodes,29TNG81
Hypericum elodes,29SND98
Hypericum elodes,29TNG90
Hypericum elodes,29TNG92
Hypericum elodes,29TPF09
Hypericum elodes,29TPF19
Hypericum elodes,29TPE78
Hypericum humifusum,29SMD56
Hypericum humifusum,29SMC68
Hypericum humifusum,29SMC69
Hypericum humifusum,29SMC86
Hypericum humifusum,29SMC87
Hypericum humifusum,29SMC88
Hypericum humifusum,29SMD83
Hypericum humifusum,29SMD85
Hypericum humifusum,29SMD86
Hypericum humifusum,29SMC97
Hypericum humifusum,29SMD91
Hypericum humifusum,29SND02
Hypericum humifusum,29SND03
Hypericum humifusum,29SND19
Hypericum humifusum,29TNF19
Hypericum humifusum,29SNB23
Hypericum humifusum,29SNB26
Hypericum humifusum,29SNC20
Hypericum humifusum,29SND28
Hypericum humifusum,29SNE21
Hypericum humifusum,29TNG20
Hypericum humifusum,29TNG21
Hypericum humifusum,29SNC31
Hypericum humifusum,29SNE32
Hypericum humifusum,29TNE34
Hypericum humifusum,29TNE37
Hypericum humifusum,29TNF33
Hypericum humifusum,29TNF35
Hypericum humifusum,29TNF39
Hypericum humifusum,29TNG30
Hypericum humifusum,29TNG33
Hypericum humifusum,29SNB43
Hypericum humifusum,29TNE43
Hypericum humifusum,29TNE44
Hypericum humifusum,29TNE45
Hypericum humifusum,29TNE46
Hypericum humifusum,29TNE49
Hypericum humifusum,29TNF43
Hypericum humifusum,29TNF45
Hypericum humifusum,29TNG40
