Taxon,UTM10x10,UTM1x1,References
Astragalus monspessulanus gysophyllus,30TVL41,30TVL4816,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Astragalus monspessulanus gysophyllus,30TVL52,30TVL5020,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Astragalus monspessulanus gysophyllus,30TVL51,30TVL5517,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Astragalus monspessulanus gysophyllus,30TVL51,30TVL5619,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Hormathophylla lapeyrousiana,20TVL62,20TVL6324,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Moricandia moricandioides moricandioides,NA,NA,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Ononis tridentata tridentata,NA,NA,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Phelipanche lavadulaceoides,30TVL52,30TVL5020,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Stipa tenacissima,NA,NA,"Baonza-Díaz, J. (2023). Plantas de los yesos y arcillas del Jarama medio: de Valdepeñas de la Sierra (Guadalajara) a Ventura (Madrid). Flora Montibérica, 86, 74-83."
Armeria montiberica,30TWK94,30TWK9245,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-100"
Armeria montiberica,30TWK65,30TWK6556,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-101"
Armeria montiberica,30TWK65,30TWK6654,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-102"
Armeria montiberica,30TWK68,30TWK6281,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-103"
Armeria montiberica,30TWK68,30TWK6181,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-104"
Armeria montiberica,30TWK68,30TWK6382,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-105"
Armeria montiberica,30TWK73,30TWK7637,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-106"
Armeria montiberica,30TWK74,30TWK7847,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-107"
Armeria montiberica,30TWK75,30TWK7954,"García-Cardo, O., Fabado-Alós, J. & Mateo-Sanz, G. (2023). Armeria montiberica Sp. Nov. (Pumbaginaceae), nuevo endemismo para el sistemaibérico meridional y aclaraciones acerca de Armeria trachyphylla Lange. Flora Montibérica, 86, 87-108"
